DATE,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wind_direction,wind_speed,relative_humidity,wet_bulb_temperature,visibility,altimeter,sky_cover_1,sky_cover_baseht_1
2021-01-02 09:00:00,6.7,-4.4,982.2,1021.8,90.0,3.1,45.0,2.3,16.093,1022.4,CLR:00,
2021-01-02 10:00:00,6.7,-4.4,982.9,1022.5,100.0,1.5,45.0,2.3,16.093,1023.0,CLR:00,
2021-01-02 11:00:00,6.1,-3.9,982.5,1022.3,100.0,2.6,49.0,2.2,16.093,1022.7,CLR:00,
2021-01-02 12:00:00,5.0,-3.9,982.9,1022.5,90.0,2.6,53.0,1.5,16.093,1023.0,FEW:02,7620.0
2021-01-02 13:00:00,5.0,-5.0,983.5,1023.3,90.0,2.6,49.0,1.2,16.093,1023.7,FEW:02,5486.0
2021-01-02 14:00:00,5.6,-6.1,984.2,1024.1,120.0,3.1,43.0,1.2,16.093,1024.4,FEW:02,5486.0
2021-01-02 15:00:00,5.0,-6.1,984.5,1024.3,100.0,3.6,45.0,0.9,16.093,1024.7,SCT:04,6096.0
2021-01-02 16:00:00,7.8,-6.1,984.5,1024.5,130.0,5.1,37.0,2.4,16.093,1024.7,SCT:04,5486.0
2021-01-02 17:00:00,9.4,-6.7,985.2,1025.0,110.0,3.6,32.0,3.2,16.093,1025.4,FEW:02,5486.0
2021-01-02 18:00:00,11.1,-6.1,985.2,1025.1,80.0,2.6,30.0,4.2,16.093,1025.4,FEW:02,4572.0
2021-01-02 19:00:00,12.8,-6.1,984.2,1023.9,,3.1,26.0,5.1,16.093,1024.4,FEW:02,5486.0
2021-01-02 20:00:00,15.0,-6.1,982.9,1022.4,,0.0,23.0,6.2,16.093,1023.0,SCT:04,5486.0
2021-01-02 21:00:00,15.0,-6.1,981.9,1021.5,,0.0,23.0,6.2,16.093,1022.0,FEW:02,4877.0
2021-01-02 22:00:00,15.6,-6.7,981.9,1021.5,270.0,1.5,21.0,6.4,16.093,1022.0,FEW:02,4877.0
2021-01-02 23:00:00,16.7,-6.7,981.5,1021.2,,0.0,20.0,6.9,16.093,1021.7,FEW:02,4877.0
2021-01-03 00:00:00,16.7,-6.7,981.2,1021.0,,0.0,20.0,6.9,16.093,1021.3,FEW:02,4877.0
2021-01-03 01:00:00,15.0,-6.1,981.5,1021.2,240.0,1.5,23.0,6.2,16.093,1021.7,FEW:02,4877.0
2021-01-03 02:00:00,12.8,-5.0,981.9,1021.7,,0.0,29.0,5.4,16.093,1022.0,FEW:02,5486.0
2021-01-03 03:00:00,12.2,-5.0,981.9,1021.6,,0.0,30.0,5.1,16.093,1022.0,CLR:00,
2021-01-03 04:00:00,10.6,-3.3,981.9,1021.7,80.0,3.1,38.0,4.7,16.093,1022.0,CLR:00,
2021-01-03 05:00:00,9.4,-3.3,981.9,1021.8,,0.0,41.0,4.2,16.093,1022.0,CLR:00,
2021-01-03 06:00:00,8.3,-3.3,981.5,1021.2,100.0,2.6,44.0,3.6,16.093,1021.7,CLR:00,
2021-01-03 07:00:00,7.8,-3.9,981.5,1021.2,100.0,2.6,44.0,3.1,16.093,1021.7,CLR:00,
2021-01-03 08:00:00,7.2,-4.4,981.5,1021.1,150.0,1.5,44.0,2.6,16.093,1021.7,CLR:00,
2021-01-03 09:00:00,6.7,-5.0,981.5,1021.3,80.0,2.6,43.0,2.1,16.093,1021.7,CLR:00,
2021-01-03 10:00:00,6.1,-4.4,981.5,1021.1,110.0,1.5,47.0,2.0,16.093,1021.7,CLR:00,
2021-01-03 11:00:00,5.6,-4.4,981.5,1021.1,,0.0,49.0,1.7,16.093,1021.7,CLR:00,
2021-01-03 12:00:00,5.6,-5.0,981.5,1021.1,60.0,2.1,47.0,1.5,16.093,1021.7,FEW:02,3962.0
2021-01-03 13:00:00,4.4,-5.0,981.9,1021.6,90.0,2.1,51.0,0.9,16.093,1022.0,FEW:02,3962.0
2021-01-03 14:00:00,4.4,-4.4,982.2,1022.1,100.0,2.6,53.0,1.0,16.093,1022.4,FEW:02,6096.0
2021-01-03 15:00:00,4.4,-5.0,982.2,1021.9,100.0,3.1,51.0,0.9,16.093,1022.4,FEW:02,6096.0
2021-01-03 16:00:00,7.2,-5.6,982.5,1022.3,120.0,3.6,40.0,2.3,16.093,1022.7,FEW:02,4877.0
2021-01-03 17:00:00,8.9,-5.6,983.2,1023.0,90.0,2.6,36.0,3.2,16.093,1023.4,FEW:02,4877.0
2021-01-03 18:00:00,10.6,-5.0,983.2,1023.1,80.0,3.1,33.0,4.3,16.093,1023.4,FEW:02,4877.0
2021-01-03 19:00:00,13.3,-6.1,982.2,1021.9,,1.5,26.0,5.4,16.093,1022.4,FEW:02,4572.0
2021-01-03 20:00:00,13.9,-6.1,980.9,1020.6,,0.0,25.0,5.7,16.093,1021.0,FEW:02,4877.0
2021-01-03 21:00:00,15.6,-6.1,980.2,1019.8,,0.0,22.0,6.5,16.093,1020.3,FEW:02,4877.0
2021-01-03 22:00:00,17.2,-5.6,979.9,1019.4,,0.0,21.0,7.4,16.093,1020.0,FEW:02,4877.0
2021-01-03 23:00:00,17.2,-5.6,979.9,1019.5,,0.0,21.0,7.4,16.093,1020.0,SCT:04,6096.0
2021-01-04 00:00:00,17.2,-5.0,979.6,1019.1,,0.0,22.0,7.6,16.093,1019.6,FEW:02,4267.0
2021-01-04 01:00:00,16.7,-5.0,979.6,1019.3,290.0,2.1,22.0,7.3,16.093,1019.6,FEW:02,4267.0
2021-01-04 02:00:00,15.6,-5.0,980.2,1020.0,330.0,2.1,24.0,6.8,16.093,1020.3,SCT:04,7620.0
2021-01-04 03:00:00,12.2,-3.9,980.2,1020.0,210.0,1.5,33.0,5.4,16.093,1020.3,SCT:04,7620.0
2021-01-04 04:00:00,11.1,-3.3,980.6,1020.2,,0.0,37.0,5.0,16.093,1020.7,SCT:04,7620.0
2021-01-04 05:00:00,10.6,-2.8,980.6,1020.2,,0.0,39.0,4.9,16.093,1020.7,FEW:02,7620.0
2021-01-04 06:00:00,9.4,-2.2,980.6,1020.4,100.0,2.1,44.0,4.5,16.093,1020.7,CLR:00,
2021-01-04 07:00:00,8.9,-2.8,980.9,1020.4,90.0,3.1,44.0,4.0,16.093,1021.0,CLR:00,
2021-01-04 08:00:00,7.8,-3.3,980.9,1020.4,110.0,2.6,46.0,3.3,16.093,1021.0,CLR:00,
2021-01-04 09:00:00,7.2,-3.9,980.6,1020.1,110.0,2.1,46.0,2.8,16.093,1020.7,CLR:00,
2021-01-04 10:00:00,7.2,-3.9,980.6,1020.0,140.0,1.5,46.0,2.8,16.093,1020.7,CLR:00,
2021-01-04 11:00:00,6.7,-3.9,980.6,1020.1,100.0,2.1,47.0,2.5,16.093,1020.7,CLR:00,
2021-01-04 12:00:00,6.7,-4.4,980.6,1020.0,100.0,3.6,45.0,2.3,16.093,1020.7,CLR:00,
2021-01-04 13:00:00,6.7,-4.4,981.2,1020.8,110.0,2.1,45.0,2.3,16.093,1021.3,CLR:00,
2021-01-04 14:00:00,6.1,-5.0,981.9,1021.4,,0.0,45.0,1.8,16.093,1022.0,CLR:00,
2021-01-04 15:00:00,5.6,-4.4,982.2,1022.0,90.0,2.6,49.0,1.7,16.093,1022.4,FEW:02,7620.0
2021-01-04 16:00:00,7.2,-4.4,982.5,1022.5,80.0,3.1,44.0,2.6,16.093,1022.7,FEW:02,7620.0
2021-01-04 17:00:00,10.6,-4.4,983.2,1023.0,80.0,2.6,35.0,4.4,16.093,1023.4,FEW:02,7620.0
2021-01-04 18:00:00,13.9,-5.6,982.9,1022.6,,1.5,26.0,5.8,16.093,1023.0,FEW:02,7620.0
2021-01-04 19:00:00,15.0,-5.6,981.5,1021.1,,0.0,24.0,6.4,16.093,1021.7,FEW:02,7620.0
2021-01-04 20:00:00,17.8,-4.4,979.6,1019.2,130.0,2.1,22.0,8.0,16.093,1019.6,FEW:02,7620.0
2021-01-04 21:00:00,18.9,-5.0,978.9,1018.2,60.0,1.5,19.0,8.4,16.093,1019.0,FEW:02,7620.0
2021-01-04 22:00:00,19.4,-5.0,977.9,1017.3,,0.0,19.0,8.6,16.093,1017.9,FEW:02,5486.0
2021-01-04 23:00:00,20.0,-5.0,977.3,1016.6,310.0,1.5,18.0,8.9,16.093,1017.3,FEW:02,5486.0
2021-01-05 00:00:00,20.0,-5.0,977.0,1016.3,260.0,1.5,18.0,8.9,16.093,1016.9,FEW:02,6096.0
2021-01-05 01:00:00,18.3,-4.4,977.3,1016.6,250.0,1.5,21.0,8.3,16.093,1017.3,FEW:02,6096.0
2021-01-05 02:00:00,16.7,-3.9,977.6,1017.1,230.0,2.1,24.0,7.6,16.093,1017.6,FEW:02,7620.0
2021-01-05 03:00:00,15.0,-3.9,977.3,1016.7,250.0,1.5,27.0,6.8,16.093,1017.3,FEW:02,7620.0
2021-01-05 04:00:00,12.8,-2.8,977.0,1016.5,230.0,2.1,34.0,6.0,16.093,1016.9,FEW:02,7620.0
2021-01-05 05:00:00,13.3,-2.8,978.3,1017.6,300.0,2.1,33.0,6.3,16.093,1018.3,CLR:00,
2021-01-05 06:00:00,11.7,-2.8,977.9,1017.3,230.0,1.5,37.0,5.5,16.093,1017.9,FEW:02,7620.0
2021-01-05 07:00:00,11.1,-1.7,978.3,1017.6,110.0,2.1,41.0,5.6,16.093,1018.3,BKN:07,7620.0
2021-01-05 08:00:00,10.6,-1.7,977.6,1017.1,100.0,3.1,43.0,5.3,16.093,1017.6,BKN:07,7620.0
2021-01-05 09:00:00,10.0,-1.7,977.3,1016.7,110.0,3.1,44.0,5.0,16.093,1017.3,BKN:07,7620.0
2021-01-05 10:00:00,8.9,-1.7,977.6,1016.8,90.0,4.1,48.0,4.4,16.093,1017.6,SCT:04,7620.0
2021-01-05 11:00:00,9.4,-2.2,977.6,1016.8,70.0,3.1,44.0,4.5,16.093,1017.6,SCT:04,6096.0
2021-01-05 12:00:00,8.3,-1.7,977.6,1017.0,,0.0,50.0,4.1,16.093,1017.6,BKN:07,7620.0
2021-01-05 13:00:00,7.8,-1.7,977.3,1016.8,110.0,3.1,51.0,3.8,16.093,1017.3,FEW:02,7620.0
2021-01-05 14:00:00,7.2,-2.8,978.3,1017.7,60.0,3.1,49.0,3.1,16.093,1018.3,FEW:02,7620.0
2021-01-05 15:00:00,6.7,-2.8,978.6,1018.0,140.0,1.5,51.0,2.8,16.093,1018.6,FEW:02,7620.0
2021-01-05 16:00:00,8.9,-2.8,979.2,1018.9,100.0,2.1,44.0,4.0,16.093,1019.3,FEW:02,7620.0
2021-01-05 17:00:00,11.7,-3.9,979.6,1019.1,140.0,2.6,34.0,5.1,16.093,1019.6,FEW:02,7620.0
2021-01-05 18:00:00,15.0,-3.9,979.2,1018.6,160.0,1.5,27.0,6.8,16.093,1019.3,FEW:02,7620.0
2021-01-05 19:00:00,16.7,-4.4,978.6,1017.8,20.0,1.5,23.0,7.5,16.093,1018.6,CLR:00,
2021-01-05 20:00:00,17.8,-5.6,977.6,1016.7,,0.0,20.0,7.7,16.093,1017.6,CLR:00,
2021-01-05 21:00:00,19.4,-5.0,976.6,1015.9,270.0,2.1,19.0,8.6,16.093,1016.6,CLR:00,
2021-01-05 22:00:00,21.7,-4.4,976.3,1015.3,230.0,2.6,17.0,9.8,16.093,1016.3,CLR:00,
2021-01-05 23:00:00,20.6,-4.4,976.3,1015.5,260.0,3.6,18.0,9.3,16.093,1016.3,CLR:00,
2021-01-06 00:00:00,20.6,-3.3,976.6,1015.7,280.0,4.1,20.0,9.6,16.093,1016.6,CLR:00,
2021-01-06 01:00:00,19.4,-2.8,977.0,1016.3,310.0,3.1,22.0,9.2,16.093,1016.9,CLR:00,
2021-01-06 02:00:00,18.3,-2.8,977.6,1017.0,340.0,2.6,24.0,8.7,16.093,1017.6,CLR:00,
2021-01-06 03:00:00,17.2,-2.2,977.9,1017.3,330.0,1.5,27.0,8.4,16.093,1017.9,CLR:00,
2021-01-06 04:00:00,13.9,-1.7,978.6,1018.1,,0.0,34.0,7.0,16.093,1018.6,CLR:00,
2021-01-06 05:00:00,13.9,-2.2,978.9,1018.5,70.0,2.6,33.0,6.8,16.093,1019.0,CLR:00,
2021-01-06 06:00:00,11.1,-1.7,979.2,1018.8,120.0,2.1,41.0,5.6,16.093,1019.3,CLR:00,
2021-01-06 07:00:00,10.6,-1.7,979.6,1018.9,100.0,2.1,43.0,5.3,16.093,1019.6,CLR:00,
2021-01-06 08:00:00,9.4,-1.7,979.6,1018.9,90.0,2.1,46.0,4.7,16.093,1019.6,CLR:00,
2021-01-06 09:00:00,8.9,-1.7,979.6,1019.1,100.0,2.1,48.0,4.4,16.093,1019.6,CLR:00,
2021-01-06 10:00:00,8.9,-2.8,979.9,1019.2,40.0,1.5,44.0,4.0,16.093,1020.0,CLR:00,
2021-01-06 11:00:00,7.8,-2.8,979.9,1019.3,,0.0,47.0,3.4,16.093,1020.0,CLR:00,
2021-01-06 12:00:00,7.2,-2.8,979.9,1019.5,,0.0,49.0,3.1,16.093,1020.0,CLR:00,
2021-01-06 13:00:00,5.0,-2.8,980.2,1019.8,,0.0,57.0,1.9,16.093,1020.3,CLR:00,
2021-01-06 14:00:00,6.7,-2.8,980.9,1020.4,,0.0,51.0,2.8,16.093,1021.0,CLR:00,
2021-01-06 15:00:00,6.7,-3.9,981.2,1020.9,80.0,1.5,47.0,2.5,16.093,1021.3,FEW:02,7620.0
2021-01-06 16:00:00,8.9,-2.8,981.9,1021.5,,0.0,44.0,4.0,16.093,1022.0,FEW:02,7620.0
2021-01-06 17:00:00,12.2,-4.4,982.2,1021.7,,0.0,31.0,5.3,16.093,1022.4,FEW:02,7620.0
2021-01-06 18:00:00,15.0,-5.0,981.5,1021.1,140.0,2.6,25.0,6.5,16.093,1021.7,FEW:02,7620.0
2021-01-06 19:00:00,18.9,-5.6,980.6,1019.9,90.0,2.6,19.0,8.2,16.093,1020.7,SCT:04,7620.0
2021-01-06 20:00:00,20.0,-8.3,979.6,1018.9,80.0,2.1,14.0,8.1,16.093,1019.6,FEW:02,5486.0
2021-01-06 21:00:00,20.6,-7.2,978.6,1017.9,,2.6,15.0,8.6,16.093,1018.6,FEW:02,5486.0
2021-01-06 22:00:00,21.1,-7.8,977.9,1017.3,,1.5,14.0,8.7,16.093,1017.9,FEW:02,5486.0
2021-01-06 23:00:00,20.6,-7.8,977.9,1017.1,,0.0,14.0,8.5,16.093,1017.9,FEW:02,5486.0
2021-01-07 00:00:00,20.6,-7.8,977.6,1017.0,320.0,2.1,14.0,8.5,16.093,1017.6,FEW:02,5486.0
2021-01-07 01:00:00,19.4,-7.2,977.6,1016.9,310.0,2.6,16.0,8.1,16.093,1017.6,FEW:02,5486.0
2021-01-07 02:00:00,16.7,-6.1,977.6,1017.1,220.0,1.5,21.0,7.0,16.093,1017.6,FEW:02,5486.0
2021-01-07 03:00:00,15.0,-5.0,978.3,1017.7,230.0,1.5,25.0,6.5,16.093,1018.3,FEW:02,5486.0
2021-01-07 04:00:00,15.0,-6.1,978.3,1017.8,,0.0,23.0,6.2,16.093,1018.3,SCT:04,7010.0
2021-01-07 05:00:00,12.8,-5.0,978.6,1017.9,270.0,2.1,29.0,5.4,16.093,1018.6,FEW:02,7010.0
2021-01-07 06:00:00,11.7,-4.4,978.3,1017.7,,0.0,32.0,5.0,16.093,1018.3,FEW:02,7010.0
2021-01-07 07:00:00,10.0,-3.9,978.3,1017.7,80.0,3.1,38.0,4.3,16.093,1018.3,SCT:04,7010.0
2021-01-07 08:00:00,10.0,-3.9,978.6,1017.7,110.0,3.1,38.0,4.3,16.093,1018.6,FEW:02,7010.0
2021-01-07 09:00:00,8.9,-4.4,978.9,1018.2,90.0,1.5,39.0,3.5,16.093,1019.0,FEW:02,7010.0
2021-01-07 10:00:00,8.9,-4.4,978.9,1018.2,120.0,1.5,39.0,3.5,16.093,1019.0,SCT:04,7620.0
2021-01-07 11:00:00,7.8,-4.4,978.6,1018.1,100.0,1.5,42.0,2.9,16.093,1018.6,SCT:04,7620.0
2021-01-07 12:00:00,7.2,-5.6,978.6,1017.8,90.0,2.6,40.0,2.3,16.093,1018.6,FEW:02,7620.0
2021-01-07 13:00:00,7.2,-6.1,978.9,1018.5,100.0,2.6,39.0,2.1,16.093,1019.0,FEW:02,7620.0
2021-01-07 14:00:00,7.2,-6.1,979.2,1018.6,90.0,2.6,39.0,2.1,16.093,1019.3,FEW:02,7620.0
2021-01-07 15:00:00,6.7,-5.6,979.6,1019.2,90.0,3.6,41.0,2.0,16.093,1019.6,FEW:02,7620.0
2021-01-07 16:00:00,9.4,-5.6,980.2,1019.8,110.0,1.5,35.0,3.5,16.093,1020.3,FEW:02,7620.0
2021-01-07 17:00:00,11.7,-6.1,980.9,1020.3,,0.0,28.0,4.5,16.093,1021.0,FEW:02,7620.0
2021-01-07 18:00:00,15.6,-7.2,980.6,1019.9,,1.5,20.0,6.2,16.093,1020.7,FEW:02,7620.0
2021-01-07 19:00:00,17.8,-8.3,979.2,1018.7,200.0,1.5,16.0,7.0,16.093,1019.3,BKN:07,7620.0
2021-01-07 20:00:00,19.4,-8.9,978.6,1017.7,110.0,2.6,14.0,7.7,16.093,1018.6,BKN:07,7620.0
2021-01-07 21:00:00,20.0,-8.3,977.6,1016.7,10.0,1.5,14.0,8.1,16.093,1017.6,BKN:07,7620.0
2021-01-07 22:00:00,21.7,-8.9,977.0,1016.0,190.0,1.5,12.0,8.8,16.093,1016.9,BKN:07,7620.0
2021-01-07 23:00:00,21.1,-6.7,976.6,1015.9,260.0,2.6,15.0,9.0,16.093,1016.6,BKN:07,7620.0
2021-01-08 00:00:00,20.6,-7.8,976.6,1015.9,280.0,3.1,14.0,8.5,16.093,1016.6,SCT:04,7620.0
2021-01-08 01:00:00,19.4,-7.2,977.0,1016.4,290.0,3.1,16.0,8.1,16.093,1016.9,FEW:02,7620.0
2021-01-08 02:00:00,18.9,-5.6,977.3,1016.6,320.0,3.1,19.0,8.2,16.093,1017.3,FEW:02,7620.0
2021-01-08 03:00:00,15.6,-5.0,977.9,1017.3,,0.0,24.0,6.8,16.093,1017.9,FEW:02,7620.0
2021-01-08 04:00:00,14.4,-4.4,977.9,1017.4,,0.0,27.0,6.4,16.093,1017.9,FEW:02,7620.0
2021-01-08 05:00:00,12.8,-3.9,978.3,1017.6,80.0,2.6,31.0,5.7,16.093,1018.3,FEW:02,7620.0
2021-01-08 06:00:00,11.7,-3.3,978.3,1017.5,90.0,2.1,35.0,5.3,16.093,1018.3,FEW:02,7620.0
2021-01-08 07:00:00,10.6,-3.3,977.9,1017.2,100.0,2.6,38.0,4.7,16.093,1017.9,SCT:04,7620.0
2021-01-08 08:00:00,10.0,-3.9,977.9,1017.3,90.0,3.1,38.0,4.3,16.093,1017.9,SCT:04,7620.0
2021-01-08 09:00:00,10.0,-3.9,978.3,1017.5,80.0,2.1,38.0,4.3,16.093,1018.3,SCT:04,7620.0
2021-01-08 10:00:00,9.4,-3.9,978.3,1017.6,90.0,3.6,39.0,4.0,16.093,1018.3,BKN:07,7620.0
2021-01-08 11:00:00,8.3,-4.4,978.3,1017.6,80.0,3.1,41.0,3.2,16.093,1018.3,BKN:07,7620.0
2021-01-08 12:00:00,7.8,-4.4,978.3,1017.8,,0.0,42.0,2.9,16.093,1018.3,SCT:04,7620.0
2021-01-08 13:00:00,7.2,-5.0,978.3,1017.8,80.0,2.6,42.0,2.4,16.093,1018.3,FEW:02,7620.0
2021-01-08 14:00:00,6.7,-5.6,978.9,1018.4,90.0,1.5,41.0,2.0,16.093,1019.0,FEW:02,7620.0
2021-01-08 15:00:00,7.2,-5.6,979.2,1018.7,120.0,2.1,40.0,2.3,16.093,1019.3,FEW:02,7620.0
2021-01-08 16:00:00,8.9,-6.1,979.6,1019.2,100.0,3.1,34.0,3.0,16.093,1019.6,FEW:02,7620.0
2021-01-08 17:00:00,12.8,-6.7,980.2,1019.9,120.0,2.1,25.0,4.9,16.093,1020.3,FEW:02,7620.0
2021-01-08 18:00:00,15.6,-7.2,979.9,1019.4,,0.0,20.0,6.2,16.093,1020.0,BKN:07,7620.0
2021-01-08 19:00:00,16.7,-6.7,979.2,1018.6,,2.1,20.0,6.9,16.093,1019.3,SCT:04,7620.0
2021-01-08 20:00:00,18.3,-6.1,977.9,1017.1,,0.0,19.0,7.8,16.093,1017.9,BKN:07,7620.0
2021-01-08 21:00:00,18.9,-8.3,977.0,1016.2,300.0,1.5,15.0,7.6,16.093,1016.9,BKN:07,7620.0
2021-01-08 22:00:00,19.4,-7.8,976.3,1015.5,230.0,3.1,15.0,8.0,16.093,1016.3,FEW:02,6401.0
2021-01-08 23:00:00,20.0,-7.2,976.0,1015.2,250.0,2.1,15.0,8.3,16.093,1015.9,FEW:02,6401.0
2021-01-09 00:00:00,19.4,-7.2,975.3,1014.6,210.0,2.1,16.0,8.1,16.093,1015.2,FEW:02,6401.0
2021-01-09 01:00:00,18.3,-6.7,975.6,1015.0,250.0,2.6,18.0,7.7,16.093,1015.6,FEW:02,6401.0
2021-01-09 02:00:00,15.6,-5.6,976.3,1015.6,260.0,2.1,23.0,6.6,16.093,1016.3,FEW:02,6401.0
2021-01-09 03:00:00,15.6,-5.0,976.3,1015.9,280.0,2.1,24.0,6.8,16.093,1016.3,FEW:02,6401.0
2021-01-09 04:00:00,13.9,-4.4,976.0,1015.6,,0.0,28.0,6.1,16.093,1015.9,SCT:04,7620.0
2021-01-09 05:00:00,13.3,-4.4,975.6,1015.0,,0.0,29.0,5.8,16.093,1015.6,FEW:02,7620.0
2021-01-09 06:00:00,13.3,-4.4,976.0,1015.2,310.0,1.5,29.0,5.8,16.093,1015.9,SCT:04,7620.0
2021-01-09 07:00:00,10.6,-3.3,976.3,1015.6,200.0,1.5,38.0,4.7,16.093,1016.3,FEW:02,7620.0
2021-01-09 08:00:00,10.0,-4.4,976.0,1015.3,,0.0,36.0,4.1,16.093,1015.9,CLR:00,
2021-01-09 09:00:00,9.4,-4.4,975.6,1015.0,70.0,2.6,38.0,3.8,16.093,1015.6,CLR:00,
2021-01-09 10:00:00,7.8,-2.8,976.0,1015.4,80.0,3.6,47.0,3.4,12.875,1015.9,CLR:00,
2021-01-09 11:00:00,7.2,-3.3,976.3,1015.4,80.0,3.6,48.0,3.0,14.484,1016.3,CLR:00,
2021-01-09 12:00:00,6.7,-4.4,975.6,1014.9,90.0,3.1,45.0,2.3,14.484,1015.6,CLR:00,
2021-01-09 13:00:00,6.1,-4.4,974.7,1014.1,100.0,3.6,47.0,2.0,16.093,1014.6,CLR:00,
2021-01-09 14:00:00,5.0,-5.0,974.7,1014.3,90.0,4.1,49.0,1.2,16.093,1014.6,CLR:00,
2021-01-09 15:00:00,5.6,-5.6,975.3,1015.0,130.0,2.1,45.0,1.3,16.093,1015.2,FEW:02,6096.0
2021-01-09 16:00:00,6.7,-4.4,977.0,1016.4,230.0,2.6,45.0,2.3,12.875,1016.9,FEW:02,6096.0
2021-01-09 17:00:00,9.4,-5.0,977.3,1016.8,170.0,2.6,36.0,3.6,14.484,1017.3,FEW:02,6096.0
2021-01-09 18:00:00,12.2,-5.6,977.3,1016.7,,0.0,29.0,4.9,16.093,1017.3,FEW:02,7620.0
2021-01-09 19:00:00,15.0,-6.1,976.3,1015.8,250.0,1.5,23.0,6.2,16.093,1016.3,FEW:02,7620.0
