DATE,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wet_bulb_temperature,altimeter,DayOfYear_cos,Combined mmBTU,KW,CHWTON,HTmmBTU,GHG
2021-06-27 23:00:00,43.9,3.9,960.9,997.9,20.1,1000.3,0.0014994150374924,180.8,,9375.03,,9.988
2021-06-28 00:00:00,44.4,3.9,959.9,996.9,20.3,999.3,0.0009072327640706,175.6,,8911.76,5.36,10.073
2021-06-28 01:00:00,44.4,3.9,959.6,996.3,20.3,999.0,0.0009072327640706,175.08,,,,10.16
2021-06-28 02:00:00,42.8,4.4,959.6,996.3,19.9,999.0,0.0009072327640706,174.36,,,5.06,10.184
2021-06-28 03:00:00,42.2,3.9,959.9,996.9,19.6,999.3,0.0009072327640706,173.05,,,5.03,10.137
2021-06-28 04:00:00,42.2,3.3,960.6,997.3,19.5,1000.0,0.0009072327640706,181.04,,,5.15,10.405
2021-06-28 05:00:00,41.7,1.7,961.9,998.6,18.8,1001.4,0.0009072327640706,194.38,20166.85,10029.1,5.21,10.945
2021-06-28 06:00:00,40.0,2.2,962.2,999.0,18.5,1001.7,0.0009072327640706,210.81,21982.7,10892.27,5.09,11.742
2021-06-28 07:00:00,38.9,1.1,962.5,999.3,17.8,1002.0,0.0009072327640706,214.92,22092.53,11215.33,4.95,10.932
2021-06-28 08:00:00,38.9,0.6,962.9,1000.0,17.7,1002.4,0.0009072327640706,221.64,22484.6,11656.42,5.04,9.894
2021-06-28 09:00:00,35.6,6.7,963.8,1000.9,18.5,1003.4,0.0009072327640706,225.86,23338.55,11785.08,4.81,9.316
2021-06-28 10:00:00,33.9,8.3,964.5,1001.8,18.6,1004.1,0.0009072327640706,237.49,,12479.17,4.71,9.008
2021-06-28 11:00:00,33.3,8.9,964.8,1002.1,18.6,1004.4,0.0009072327640706,231.52,22021.58,12640.83,4.69,
2021-06-28 12:00:00,32.2,9.4,965.8,1002.9,18.5,1005.4,0.0009072327640706,233.29,22079.93,12766.42,4.75,
2021-06-28 13:00:00,31.7,10.0,966.5,1003.5,18.5,1006.1,0.0009072327640706,233.67,22272.5,12746.83,4.71,
2021-06-28 14:00:00,32.2,10.6,966.8,1003.9,19.0,1006.4,0.0009072327640706,235.74,22341.7,12905.48,4.65,
2021-06-28 15:00:00,33.9,10.0,967.1,1004.3,19.2,1006.8,0.0009072327640706,234.4,22338.08,12777.13,4.86,
2021-06-28 16:00:00,35.0,10.6,967.1,1004.5,19.8,1006.8,0.0009072327640706,233.39,21997.43,12785.63,4.9,
2021-06-28 17:00:00,36.7,10.6,967.1,1004.2,20.3,1006.8,0.0009072327640706,230.47,21510.63,12701.5,4.66,9.636
2021-06-28 18:00:00,37.8,10.6,966.8,1004.1,20.6,1006.4,0.0009072327640706,223.15,20761.0,12294.4,4.78,10.794
2021-06-28 19:00:00,38.9,10.6,966.1,1003.5,20.9,1005.8,0.0009072327640706,210.82,,11488.52,4.75,10.746
2021-06-28 20:00:00,39.4,10.0,965.5,1002.7,20.9,1005.1,0.0009072327640706,201.15,,10877.1,4.83,10.466
2021-06-28 21:00:00,40.6,8.3,964.8,1002.0,20.6,1004.4,0.0009072327640706,201.25,,10667.58,4.77,10.897
2021-06-28 22:00:00,42.2,7.2,963.8,1000.9,20.7,1003.4,0.0009072327640706,201.35,22818.2,9860.2,5.17,12.392
2021-06-28 23:00:00,42.2,7.2,962.9,1000.0,20.7,1002.4,0.0009072327640706,189.98,22066.2,9132.97,5.09,11.981
2021-06-29 00:00:00,41.1,6.7,962.2,999.5,20.1,1001.7,0.000462942448885,183.81,21708.53,8712.17,5.19,11.788
2021-06-29 01:00:00,41.1,6.7,962.2,999.3,20.1,1001.7,0.000462942448885,180.51,21251.18,,5.39,11.538
2021-06-29 02:00:00,40.6,7.2,962.5,999.6,20.2,1002.0,0.000462942448885,178.54,21127.85,,5.2,11.471
2021-06-29 03:00:00,39.4,7.2,962.9,999.9,19.8,1002.4,0.000462942448885,180.4,21139.8,,5.21,11.476
2021-06-29 04:00:00,38.9,7.2,963.5,1000.7,19.7,1003.0,0.000462942448885,185.87,21305.17,,5.53,11.568
2021-06-29 05:00:00,36.7,10.6,965.2,1002.5,20.3,1004.7,0.000462942448885,204.06,23249.97,9933.61,5.53,12.619
2021-06-29 06:00:00,35.0,11.1,965.8,1003.2,20.0,1005.4,0.000462942448885,218.01,,10742.75,5.38,
2021-06-29 07:00:00,34.4,10.6,966.5,1003.6,19.6,1006.1,0.000462942448885,217.88,22759.65,11243.4,5.3,11.314
2021-06-29 08:00:00,33.9,10.6,966.8,1004.3,19.5,1006.4,0.000462942448885,221.17,22391.25,11628.15,5.23,10.028
2021-06-29 09:00:00,32.8,10.6,967.4,1004.8,19.1,1007.1,0.000462942448885,226.7,23042.6,11894.75,5.34,9.216
2021-06-29 10:00:00,31.7,11.7,967.8,1005.2,19.3,1007.5,0.000462942448885,232.25,23493.52,12232.33,5.29,8.593
2021-06-29 11:00:00,31.1,12.2,968.4,1005.7,19.4,1008.1,0.000462942448885,229.6,21856.92,12517.08,4.82,
2021-06-29 12:00:00,30.6,12.2,969.1,1006.7,19.2,1008.8,0.000462942448885,229.53,21894.3,12507.7,4.73,
2021-06-29 13:00:00,30.6,11.7,969.7,1007.3,18.9,1009.5,0.000462942448885,234.02,22374.78,12743.67,4.75,
2021-06-29 14:00:00,30.6,12.2,970.4,1008.0,19.2,1010.2,0.000462942448885,231.96,22025.58,12662.33,4.86,
2021-06-29 15:00:00,32.2,12.2,971.1,1008.4,19.7,1010.8,0.000462942448885,231.67,22030.55,12633.4,4.9,
2021-06-29 16:00:00,33.3,12.2,970.7,1008.4,20.1,1010.5,0.000462942448885,232.43,21818.95,12780.95,4.61,
2021-06-29 17:00:00,35.0,12.2,970.7,1008.3,20.6,1010.5,0.000462942448885,227.59,21240.6,12525.1,4.82,10.01
2021-06-29 18:00:00,35.6,11.7,970.4,1007.9,20.5,1010.2,0.000462942448885,218.09,20581.53,11926.27,4.75,10.268
2021-06-29 19:00:00,37.2,11.7,970.1,1007.6,21.0,1009.8,0.000462942448885,209.22,,11470.83,4.8,10.385
2021-06-29 20:00:00,38.3,11.1,969.4,1006.9,21.0,1009.1,0.000462942448885,194.9,,10655.52,5.03,9.858
2021-06-29 21:00:00,38.3,11.1,968.4,1005.9,21.0,1008.1,0.000462942448885,191.85,,10035.94,4.78,10.603
2021-06-29 22:00:00,39.4,10.0,967.8,1005.0,20.9,1007.5,0.000462942448885,194.11,22413.28,9364.48,5.26,12.173
2021-06-29 23:00:00,40.0,9.4,966.8,1004.2,20.8,1006.4,0.000462942448885,186.22,21655.95,8927.43,5.2,11.759
2021-06-30 00:00:00,39.4,9.4,966.1,1003.5,20.7,1005.8,0.0001666757447443,180.49,21254.03,8570.08,5.13,11.54
2021-06-30 01:00:00,38.9,9.4,965.8,1003.1,20.5,1005.4,0.0001666757447443,182.64,22019.05,8516.24,5.31,11.956
2021-06-30 02:00:00,38.9,8.9,966.5,1003.8,20.3,1006.1,0.0001666757447443,183.67,22092.7,8585.85,5.25,11.996
2021-06-30 03:00:00,38.3,8.3,966.5,1003.7,19.9,1006.1,0.0001666757447443,182.59,21521.05,8648.92,5.37,11.686
2021-06-30 04:00:00,38.3,8.9,967.8,1005.0,20.1,1007.5,0.0001666757447443,188.77,21729.3,9103.98,5.38,11.798
2021-06-30 05:00:00,36.1,10.0,968.8,1006.2,19.9,1008.5,0.0001666757447443,206.65,23050.4,10196.7,5.64,12.512
2021-06-30 06:00:00,36.1,9.4,968.8,1006.2,19.7,1008.5,0.0001666757447443,220.88,23407.03,11299.4,5.42,12.531
2021-06-30 07:00:00,35.0,10.0,969.1,1006.4,19.6,1008.8,0.0001666757447443,231.82,23318.95,12244.1,5.33,11.622
2021-06-30 08:00:00,33.3,10.6,969.4,1006.7,19.3,1009.1,0.0001666757447443,235.98,23394.42,12588.5,5.1,10.471
2021-06-30 09:00:00,33.3,10.6,969.4,1006.7,19.3,1009.1,0.0001666757447443,243.65,,13003.03,5.22,9.798
2021-06-30 10:00:00,33.3,11.1,969.7,1007.3,19.6,1009.5,0.0001666757447443,249.25,,13401.05,4.96,9.147
2021-06-30 11:00:00,33.3,11.7,970.1,1007.6,19.8,1009.8,0.0001666757447443,248.34,22474.72,13889.52,4.98,
2021-06-30 12:00:00,32.2,12.8,970.7,1008.3,20.0,1010.5,0.0001666757447443,249.09,22617.53,13912.6,4.96,
2021-06-30 13:00:00,32.2,13.3,971.4,1009.0,20.2,1011.2,0.0001666757447443,252.86,22717.55,14187.35,5.1,
2021-06-30 14:00:00,32.2,13.9,972.0,1009.4,20.5,1011.9,0.0001666757447443,254.76,22640.05,14316.0,,
2021-06-30 15:00:00,32.8,14.4,972.4,1010.1,20.9,1012.2,0.0001666757447443,252.37,22516.4,14210.1,5.02,
2021-06-30 16:00:00,34.4,14.4,972.4,1010.0,21.4,1012.2,0.0001666757447443,247.9,22077.28,13981.38,4.79,
2021-06-30 17:00:00,36.1,14.4,972.0,1009.6,21.9,1011.9,0.0001666757447443,241.47,21469.42,13598.42,5.03,10.596
2021-06-30 18:00:00,36.1,13.9,971.7,1009.4,21.6,1011.5,0.0001666757447443,228.95,20568.0,12816.48,4.97,10.557
2021-06-30 19:00:00,37.2,13.9,971.4,1008.9,21.9,1011.2,0.0001666757447443,218.38,,12053.05,5.08,10.797
2021-06-30 20:00:00,38.9,13.3,970.7,1008.2,22.1,1010.5,0.0001666757447443,202.67,,11071.02,5.16,10.284
2021-06-30 21:00:00,38.9,13.3,970.1,1007.4,22.1,1009.8,0.0001666757447443,202.57,,10656.33,5.08,11.075
2021-06-30 22:00:00,39.4,13.3,969.4,1006.9,22.3,1009.1,0.0001666757447443,220.52,,10972.23,5.33,
2021-06-30 23:00:00,38.9,12.8,969.1,1006.5,21.9,1008.8,0.0001666757447443,209.9,23595.57,10325.7,5.48,12.813
2021-07-01 00:00:00,38.9,12.8,968.8,1006.1,21.9,1008.5,1.852044186723134e-05,206.28,23242.42,10136.7,5.33,12.619
2021-07-01 01:00:00,36.7,13.3,969.1,1006.6,21.5,1008.8,1.852044186723134e-05,207.62,22903.15,10339.45,5.4,12.434
2021-07-01 02:00:00,36.7,12.8,969.1,1006.7,21.3,1008.8,1.852044186723134e-05,206.56,22797.9,10274.33,5.48,12.381
2021-07-01 03:00:00,35.0,12.2,969.7,1007.1,20.5,1009.5,1.852044186723134e-05,204.36,22778.63,10089.52,5.56,12.367
2021-07-01 04:00:00,35.0,12.2,970.4,1007.9,20.6,1010.2,1.852044186723134e-05,199.83,22232.45,9868.65,5.55,12.073
2021-07-01 05:00:00,33.9,14.4,971.1,1008.6,21.3,1010.8,1.852044186723134e-05,213.41,23038.25,10751.0,,12.503
2021-07-01 06:00:00,32.8,15.6,971.4,1009.0,21.5,1011.2,1.852044186723134e-05,223.03,22888.02,11608.65,5.63,12.317
2021-07-01 07:00:00,32.2,16.1,971.4,1008.9,21.6,1011.2,1.852044186723134e-05,223.83,22569.4,11785.88,5.39,11.312
2021-07-01 08:00:00,31.7,16.1,971.4,1008.8,21.5,1011.2,1.852044186723134e-05,234.4,23511.03,12397.68,5.4,10.575
2021-07-01 09:00:00,31.1,17.2,971.1,1008.6,21.9,1010.8,1.852044186723134e-05,242.17,23891.05,12947.0,5.28,9.764
2021-07-01 10:00:00,31.1,16.1,971.1,1008.6,21.3,1010.8,1.852044186723134e-05,249.18,24363.4,13410.3,5.13,9.207
2021-07-01 11:00:00,30.6,14.4,971.4,1008.9,20.3,1011.2,1.852044186723134e-05,242.79,22031.7,13561.27,4.88,
2021-07-01 12:00:00,30.6,14.4,971.7,1009.2,20.3,1011.5,1.852044186723134e-05,245.47,22208.65,13728.7,4.95,
2021-07-01 13:00:00,30.0,14.4,972.0,1009.8,20.1,1011.9,1.852044186723134e-05,246.21,22555.78,13663.97,5.27,
2021-07-01 14:00:00,30.6,14.4,972.4,1010.2,20.3,1012.2,1.852044186723134e-05,247.01,22498.7,13742.33,5.33,
2021-07-01 15:00:00,31.7,14.4,973.0,1010.6,20.6,1012.9,1.852044186723134e-05,246.39,22561.15,13678.6,5.27,
2021-07-01 16:00:00,33.9,14.4,973.0,1010.6,21.3,1012.9,1.852044186723134e-05,248.27,22352.0,13909.7,5.09,
2021-07-01 17:00:00,34.4,14.4,972.4,1010.2,21.4,1012.2,1.852044186723134e-05,246.99,22128.27,13893.5,4.76,10.092
2021-07-01 18:00:00,35.6,13.9,972.0,1009.8,21.5,1011.9,1.852044186723134e-05,241.25,21361.23,13631.67,4.79,10.827
2021-07-01 19:00:00,37.8,13.3,971.4,1008.7,21.8,1011.2,1.852044186723134e-05,232.42,,13140.9,4.78,11.005
2021-07-01 20:00:00,38.3,13.3,970.1,1007.6,22.0,1009.8,1.852044186723134e-05,217.82,,12257.58,4.87,10.47
2021-07-01 21:00:00,38.9,13.3,969.1,1006.4,22.1,1008.8,1.852044186723134e-05,221.27,22422.13,11647.32,5.0,12.177
2021-07-01 22:00:00,40.0,12.2,968.4,1005.7,22.0,1008.1,1.852044186723134e-05,229.27,25223.72,11502.8,5.17,13.695
2021-07-01 23:00:00,40.6,12.2,967.4,1004.7,22.1,1007.1,1.852044186723134e-05,220.87,24418.47,11001.55,5.54,13.262
2021-07-02 00:00:00,40.6,12.2,966.5,1003.9,22.1,1006.1,1.852044186723134e-05,213.78,23936.95,10564.03,5.33,12.999
2021-07-02 01:00:00,41.1,12.8,966.1,1003.6,22.5,1005.8,1.852044186723134e-05,204.22,23127.0,,5.34,12.559
2021-07-02 02:00:00,40.0,12.8,966.1,1003.4,22.2,1005.8,1.852044186723134e-05,213.08,23674.57,,5.38,12.856
2021-07-02 03:00:00,38.9,12.2,966.8,1004.0,21.6,1006.4,1.852044186723134e-05,213.75,23717.78,,5.39,12.878
2021-07-02 04:00:00,38.9,12.8,967.4,1004.8,21.9,1007.1,1.852044186723134e-05,218.3,23919.8,,5.51,12.989
2021-07-02 05:00:00,38.3,12.8,968.1,1005.5,21.7,1007.8,1.852044186723134e-05,233.56,25183.7,11838.4,5.56,13.671
2021-07-02 06:00:00,34.4,15.6,969.4,1006.9,22.0,1009.1,1.852044186723134e-05,243.61,24095.22,12999.27,5.41,12.997
2021-07-02 07:00:00,33.9,16.7,970.4,1008.0,22.4,1010.2,1.852044186723134e-05,258.93,25496.38,13884.85,5.31,13.263
2021-07-02 08:00:00,33.0,17.0,969.7,1007.3,22.4,1009.5,1.852044186723134e-05,262.83,25524.78,14206.35,5.26,12.845
2021-07-02 09:00:00,33.3,16.1,969.1,1006.6,21.9,1008.8,1.852044186723134e-05,262.41,25458.92,14205.75,5.07,12.355
2021-07-02 10:00:00,31.7,17.2,969.4,1006.8,22.0,1009.1,1.852044186723134e-05,272.02,25670.33,14407.9,,12.449
2021-07-02 11:00:00,31.7,16.1,970.1,1007.4,21.5,1009.8,1.852044186723134e-05,267.56,22673.83,14434.5,,10.316
2021-07-02 12:00:00,32.2,15.0,970.4,1008.0,21.0,1010.2,1.852044186723134e-05,273.79,23121.73,14826.35,,9.585
2021-07-02 13:00:00,32.2,15.6,971.1,1008.7,21.3,1010.8,1.852044186723134e-05,278.13,23542.3,15068.15,,9.568
2021-07-02 14:00:00,32.8,15.6,971.4,1009.0,21.5,1011.2,1.852044186723134e-05,275.78,23698.98,15275.28,,
2021-07-02 15:00:00,32.8,18.3,972.0,1009.6,23.0,1011.9,1.852044186723134e-05,268.07,23294.65,15278.25,5.24,
2021-07-02 16:00:00,33.3,17.2,972.0,1009.7,22.5,1011.9,1.852044186723134e-05,262.07,22632.65,15000.67,4.84,
2021-07-02 17:00:00,33.9,16.7,972.0,1009.7,22.4,1011.9,1.852044186723134e-05,256.12,22049.63,14665.4,4.9,
2021-07-02 18:00:00,33.9,16.1,972.0,1009.8,22.1,1011.9,1.852044186723134e-05,244.31,21677.52,13792.8,4.83,10.951
2021-07-02 19:00:00,35.6,16.7,971.7,1009.4,22.8,1011.5,1.852044186723134e-05,238.36,,13431.75,5.14,11.322
2021-07-02 20:00:00,37.2,16.7,971.1,1008.4,23.3,1010.8,1.852044186723134e-05,223.23,,12436.02,5.09,10.951
2021-07-02 21:00:00,37.8,16.7,970.1,1007.5,23.4,1009.8,1.852044186723134e-05,225.24,23122.47,11748.65,5.36,12.555
2021-07-02 22:00:00,38.3,15.6,968.8,1006.2,23.0,1008.5,1.852044186723134e-05,231.6,,11549.45,5.12,
2021-07-02 23:00:00,39.4,14.4,967.8,1005.2,22.8,1007.5,1.852044186723134e-05,224.97,,11261.58,5.4,13.435
2021-07-03 00:00:00,40.0,15.0,967.4,1004.9,23.2,1007.1,0.0001666757447443,219.24,,10917.77,5.12,13.223
2021-07-03 01:00:00,39.4,13.9,967.4,1004.8,22.5,1007.1,0.0001666757447443,213.32,23697.2,10599.83,5.26,12.867
2021-07-03 02:00:00,39.4,13.3,967.8,1005.1,22.3,1007.5,0.0001666757447443,209.02,23376.17,10332.1,5.27,12.691
2021-07-03 03:00:00,38.9,14.4,968.4,1005.8,22.6,1008.1,0.0001666757447443,208.33,23042.05,10357.48,5.42,12.51
2021-07-03 04:00:00,36.7,13.9,969.4,1006.7,21.8,1009.1,0.0001666757447443,209.51,23180.4,10414.63,5.43,12.587
2021-07-03 05:00:00,34.4,15.6,970.4,1007.9,22.0,1010.2,0.0001666757447443,218.18,24252.72,10827.97,5.49,13.165
2021-07-03 06:00:00,33.9,16.1,971.1,1008.5,22.1,1010.8,0.0001666757447443,224.15,23527.83,11532.58,5.47,12.574
2021-07-03 07:00:00,33.3,17.2,971.4,1008.8,22.5,1011.2,0.0001666757447443,229.73,,12420.3,5.36,11.433
2021-07-03 08:00:00,32.8,16.7,971.4,1008.8,22.1,1011.2,0.0001666757447443,243.65,23198.25,13285.17,5.07,10.272
2021-07-03 09:00:00,32.8,16.7,971.1,1008.5,22.1,1010.8,0.0001666757447443,243.11,23127.53,13255.6,5.13,10.872
2021-07-03 10:00:00,32.8,16.1,971.1,1008.4,21.8,1010.8,0.0001666757447443,247.1,23393.42,13530.48,4.91,10.131
2021-07-03 11:00:00,31.7,16.1,971.1,1008.5,21.5,1010.8,0.0001666757447443,252.13,23976.17,13789.17,4.85,9.988
2021-07-03 12:00:00,31.1,16.7,971.4,1009.0,21.6,1011.2,0.0001666757447443,252.94,24321.68,13748.15,4.97,
2021-07-03 13:00:00,31.1,16.7,971.7,1009.2,21.6,1011.5,0.0001666757447443,255.35,24557.53,13854.77,5.3,
2021-07-03 14:00:00,32.2,16.7,972.0,1009.7,21.9,1011.9,0.0001666757447443,258.14,24767.65,14064.92,4.85,
2021-07-03 15:00:00,32.2,17.8,972.4,1009.8,22.5,1012.2,0.0001666757447443,261.17,25080.82,14224.65,4.9,
2021-07-03 16:00:00,34.4,17.2,972.4,1009.9,22.8,1012.2,0.0001666757447443,261.38,25093.48,14244.58,4.82,10.569
2021-07-03 17:00:00,35.0,16.7,972.4,1009.8,22.7,1012.2,0.0001666757447443,257.66,24742.35,14032.42,4.85,11.982
2021-07-03 18:00:00,36.7,16.7,972.0,1009.6,23.1,1011.9,0.0001666757447443,253.12,24294.2,13770.7,4.98,
2021-07-03 19:00:00,37.2,16.1,971.4,1009.0,23.0,1011.2,0.0001666757447443,243.4,23235.1,13195.75,5.77,
2021-07-03 20:00:00,38.9,15.0,970.4,1008.0,22.9,1010.2,0.0001666757447443,238.35,22627.95,12990.7,5.26,
2021-07-03 21:00:00,39.4,14.4,969.4,1006.7,22.8,1009.1,0.0001666757447443,231.62,22042.78,12579.35,5.46,11.969
2021-07-03 22:00:00,40.0,14.4,968.4,1005.8,22.9,1008.1,0.0001666757447443,222.78,21197.23,12088.2,5.39,11.509
2021-07-03 23:00:00,41.1,14.4,967.8,1005.0,23.2,1007.5,0.0001666757447443,218.77,21097.1,11787.82,5.33,11.455
2021-07-04 00:00:00,41.1,14.4,967.8,1005.0,23.2,1007.5,0.000462942448885,213.9,20563.8,11513.95,5.56,11.167
2021-07-04 01:00:00,40.0,15.0,967.4,1004.9,23.2,1007.1,0.000462942448885,210.58,20290.8,11327.65,5.42,11.018
2021-07-04 02:00:00,34.4,17.2,970.4,1008.0,22.8,1010.2,0.000462942448885,209.84,20199.8,,5.51,10.968
2021-07-04 03:00:00,28.0,22.0,973.3,1011.2,23.9,1013.2,0.000462942448885,209.19,,,5.52,10.929
2021-07-04 04:00:00,27.2,22.8,972.7,1010.5,24.1,1012.5,0.000462942448885,215.68,20579.45,11675.8,5.35,11.174
2021-07-04 05:00:00,27.8,23.9,973.0,1010.7,25.0,1012.9,0.000462942448885,221.05,21167.33,11940.88,5.53,11.49
2021-07-04 06:00:00,26.7,22.2,973.7,1011.3,23.6,1013.5,0.000462942448885,224.58,22148.47,11967.0,5.4,11.885
2021-07-04 07:00:00,27.2,22.2,973.3,1011.1,23.8,1013.2,0.000462942448885,240.15,23172.42,12951.58,5.66,11.668
2021-07-04 08:00:00,27.8,21.1,971.4,1009.2,23.2,1011.2,0.000462942448885,238.8,23432.42,12792.1,5.34,11.283
2021-07-04 09:00:00,27.8,21.7,972.0,1009.8,23.6,1011.9,0.000462942448885,255.77,25068.28,13743.73,5.31,10.947
2021-07-04 10:00:00,27.2,21.7,972.0,1009.8,23.4,1011.9,0.000462942448885,256.32,24272.05,14033.67,5.1,10.6
2021-07-04 11:00:00,27.2,22.2,972.0,1009.8,23.8,1011.9,0.000462942448885,256.71,24590.7,13986.25,4.97,
2021-07-04 12:00:00,27.2,22.2,972.4,1010.0,23.8,1012.2,0.000462942448885,254.3,24431.47,13837.17,4.9,
2021-07-04 13:00:00,27.2,22.2,973.0,1010.6,23.8,1012.9,0.000462942448885,256.68,24644.38,13963.22,5.03,
2021-07-04 14:00:00,27.8,21.7,973.3,1011.2,23.6,1013.2,0.000462942448885,262.46,25161.0,14285.35,5.18,
2021-07-04 15:00:00,28.9,21.1,973.7,1011.7,23.5,1013.5,0.000462942448885,259.37,24674.95,14176.1,5.06,
2021-07-04 16:00:00,30.0,21.1,973.7,1011.7,23.8,1013.5,0.000462942448885,256.32,24402.15,13998.93,5.07,
2021-07-04 17:00:00,31.7,20.6,973.7,1011.5,24.0,1013.5,0.000462942448885,248.16,23757.35,13500.55,5.09,10.941
2021-07-04 18:00:00,33.3,18.9,973.3,1011.2,23.4,1013.2,0.000462942448885,240.61,23196.28,13028.25,5.12,11.745
2021-07-04 19:00:00,34.4,17.8,973.0,1010.7,23.1,1012.9,0.000462942448885,236.62,22992.2,12739.95,5.28,
2021-07-04 20:00:00,35.0,18.3,972.0,1009.8,23.6,1011.9,0.000462942448885,230.6,22325.8,12424.0,5.33,12.113
2021-07-04 21:00:00,37.8,18.9,971.1,1008.5,24.6,1010.8,0.000462942448885,230.02,22156.6,12422.93,5.34,12.031
2021-07-04 22:00:00,37.2,17.2,970.1,1007.6,23.6,1009.8,0.000462942448885,227.21,21967.05,12240.4,5.37,11.928
2021-07-04 23:00:00,37.8,15.6,969.1,1006.6,22.9,1008.8,0.000462942448885,216.22,21010.4,11584.08,5.52,11.409
2021-07-05 00:00:00,38.3,16.1,968.4,1005.8,23.3,1008.1,0.0009072327640706,209.46,20759.38,11095.4,5.48,11.272
2021-07-05 01:00:00,38.9,16.1,968.4,1005.8,23.4,1008.1,0.0009072327640706,206.63,20722.52,10882.48,5.33,11.253
2021-07-05 02:00:00,38.3,15.6,968.8,1006.2,23.0,1008.5,0.0009072327640706,206.1,20705.63,,5.52,11.243
2021-07-05 03:00:00,37.8,15.6,968.8,1006.3,22.9,1008.5,0.0009072327640706,206.88,20725.35,,5.45,11.251
2021-07-05 04:00:00,36.7,16.7,968.8,1006.1,23.1,1008.5,0.0009072327640706,211.83,21020.05,,5.58,11.414
2021-07-05 05:00:00,36.1,18.3,969.1,1006.8,23.9,1008.8,0.0009072327640706,218.4,21659.85,11571.75,5.64,11.758
2021-07-05 06:00:00,34.4,18.9,969.7,1007.2,23.7,1009.5,0.0009072327640706,224.91,22754.15,11817.13,5.46,12.241
2021-07-05 07:00:00,33.3,18.3,969.7,1007.3,23.1,1009.5,0.0009072327640706,234.15,,12407.0,5.42,12.22
2021-07-05 08:00:00,33.3,18.3,970.1,1007.5,23.1,1009.8,0.0009072327640706,229.97,22405.7,12352.9,5.29,11.119
2021-07-05 09:00:00,33.3,18.3,969.7,1007.2,23.1,1009.5,0.0009072327640706,233.28,,12583.92,5.18,10.244
2021-07-05 10:00:00,32.8,18.3,969.7,1007.2,23.0,1009.5,0.0009072327640706,235.29,,12634.13,5.07,10.103
2021-07-05 11:00:00,33.3,17.2,970.1,1007.5,22.5,1009.8,0.0009072327640706,223.88,20880.4,12309.88,4.92,
2021-07-05 12:00:00,32.8,17.2,970.7,1008.1,22.4,1010.5,0.0009072327640706,228.07,21343.05,12529.23,4.9,
2021-07-05 13:00:00,32.8,16.1,971.4,1008.9,21.8,1011.2,0.0009072327640706,229.55,21417.95,12623.38,4.99,
2021-07-05 14:00:00,32.2,18.3,971.7,1009.3,22.8,1011.5,0.0009072327640706,229.24,21274.95,12638.3,4.99,
2021-07-05 15:00:00,32.2,18.9,972.4,1010.0,23.1,1012.2,0.0009072327640706,228.5,21256.65,12586.27,4.93,
2021-07-05 16:00:00,32.8,18.9,972.7,1010.2,23.3,1012.5,0.0009072327640706,222.85,20757.85,12255.92,4.95,
2021-07-05 17:00:00,33.9,18.3,972.7,1010.3,23.3,1012.5,0.0009072327640706,222.2,20604.95,12235.82,5.06,
2021-07-05 18:00:00,35.6,17.2,972.7,1010.2,23.1,1012.5,0.0009072327640706,219.63,20341.83,12116.4,4.83,10.25
2021-07-05 19:00:00,37.2,17.2,972.0,1009.7,23.6,1011.9,0.0009072327640706,215.45,20249.72,11778.55,5.01,10.875
2021-07-05 20:00:00,38.9,16.7,971.4,1008.9,23.7,1011.2,0.0009072327640706,206.6,19795.9,11164.7,5.08,10.737
2021-07-05 21:00:00,40.0,15.0,970.1,1007.7,23.2,1009.8,0.0009072327640706,201.55,20083.28,10664.33,5.05,10.903
2021-07-05 22:00:00,39.4,13.9,969.1,1006.6,22.5,1008.8,0.0009072327640706,212.66,23749.68,10523.63,5.34,12.896
2021-07-05 23:00:00,41.1,11.7,968.4,1005.6,22.0,1008.1,0.0009072327640706,204.27,23205.38,9979.31,5.34,12.603
2021-07-06 00:00:00,41.1,11.7,967.8,1005.0,22.0,1007.5,0.0014994150374924,200.4,22886.7,9745.91,5.36,12.427
2021-07-06 01:00:00,41.7,11.1,967.4,1004.7,21.9,1007.1,0.0014994150374924,198.47,22770.03,9617.23,5.37,12.364
2021-07-06 02:00:00,40.6,12.2,967.4,1004.8,22.1,1007.1,0.0014994150374924,194.25,22576.43,,5.4,12.255
2021-07-06 03:00:00,39.4,11.7,967.8,1005.0,21.6,1007.5,0.0014994150374924,189.19,22180.78,,5.63,12.042
2021-07-06 04:00:00,38.3,11.7,968.1,1005.3,21.3,1007.8,0.0014994150374924,194.14,22437.7,,5.46,12.184
2021-07-06 05:00:00,37.8,11.7,968.8,1006.0,21.1,1008.5,0.0014994150374924,214.27,23886.5,10590.24,,12.965
2021-07-06 06:00:00,37.2,11.1,968.8,1006.1,20.7,1008.5,0.0014994150374924,236.18,,11804.82,5.46,
2021-07-06 07:00:00,37.2,11.1,968.8,1006.1,20.7,1008.5,0.0014994150374924,238.37,24684.93,12392.83,5.43,13.039
2021-07-06 08:00:00,35.6,12.2,968.8,1006.2,20.7,1008.5,0.0014994150374924,241.4,24576.47,12691.92,5.24,11.705
2021-07-06 09:00:00,35.0,9.4,969.1,1006.5,19.4,1008.8,0.0014994150374924,243.92,24960.22,12793.38,5.23,10.787
2021-07-06 10:00:00,35.0,7.8,969.7,1006.9,18.7,1009.5,0.0014994150374924,242.26,24988.35,12647.88,5.22,9.567
